UPM,VIV_SEL,HOGAR,P4_1_1,P4_1_2,P4_1_3,P4_1_4,P4_1_5,P4_1_6,P4_2_1,P4_2_2,P4_2_3,P4_3,P4_3A,P4_4,P4_5,P4_6_1,P4_6_2,P4_6_3,P4_6_4,P4_6_5,P4_6_6,P4_6A,P4_7_1,P4_7_2,P4_7_3,P4_7_4,P4_7A,P4_8,P4_8A,P5_1,P5_2_1,P5_2_2,P5_3_1,P5_3_2,P5_4,P5_4A,P5_5,P5_6_1,P5_6_2,P5_6_3,P5_6_4,P5_6_5,P5_7_1,P5_8_1,P5_9_1,P5_10_1,P5_7_2,P5_8_2,P5_9_2,P5_10_2,P5_7_3,P5_8_3,P5_9_3,P5_10_3,P5_7_4,P5_8_4,P5_9_4,P5_10_4,P5_7_5,P5_8_5,P5_9_5,P5_10_5,P5_7_6,P5_8_6,P5_9_6,P5_7_7,P5_8_7,P5_9_7,P5_7_8,P5_8_8,P5_9_8,P5_11_1,P5_11_2,P5_11_3,FAC_HOG,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO
2300026,4,1,2,1,2,1,1,2,1,2,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,380,,,1,275,,2,,,2,,,1,2,1,398,2009,202,U,1,3
2201322,5,1,1,2,2,1,1,2,2,2,2,1,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,350,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,897,1957,192,U,1,3
2201348,1,1,1,1,1,1,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,4450,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,1586,1958,191,U,1,2
2460076,13,1,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,404,2192,208,R,4,2
2460076,14,1,1,2,2,1,1,2,2,2,2,2,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,0,1,1,3,3,404,2192,208,R,4,2
2460076,10,1,2,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,1,2,1,1,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,0,1,2,,,2,,,3,1,3,404,2192,208,R,4,2
2460076,10,2,1,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,219,,2,,,2,,,3,1,3,404,2192,208,R,4,2
2460076,9,1,1,2,2,1,1,2,2,2,2,2,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,404,2192,208,R,4,2
2460076,7,1,1,2,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,2,,,2,,,2,,,1,3,1,404,2192,208,R,4,2
2460076,8,1,2,1,2,1,1,2,1,1,1,,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,404,2192,208,R,4,2
2504930,7,1,1,2,2,1,1,1,1,2,2,,,2,,,,,,,,,,,,,,5,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,320,,2,,,2,,,3,1,3,1599,2283,214,U,3,2
2504930,3,1,2,1,2,2,1,2,2,2,1,,,2,,,,,,,,,,,,,,1,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,250,,2,,,2,,,3,2,3,1599,2283,214,U,3,2
2504930,9,1,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1599,2283,214,U,3,2
2504930,8,1,2,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1599,2283,214,U,3,2
2504930,15,1,2,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1599,2283,214,U,3,2
2504930,1,1,2,1,2,1,1,2,1,2,2,,,1,3,2,1,2,2,2,2,,1,2,2,1,COMPUTADORA,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,379,,,2,,,,2,,,2,,,2,,,2,2,3,1599,2283,214,U,3,2
2403943,7,1,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,566,2185,206,U,3,1
2403943,8,1,2,2,2,1,2,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,1,2,1,2,2,,,2,2,1,2,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,289,,2,,,2,,,3,1,3,566,2185,206,U,3,1
2403943,9,1,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,2185,206,U,3,1
2403943,10,1,1,2,2,2,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,566,2185,206,U,3,1
2403943,10,2,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,566,2185,206,U,3,1
2403943,11,1,1,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,215,,2,,,2,,,3,1,3,566,2185,206,U,3,1
2403943,12,1,1,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,566,2185,206,U,3,1
2403943,13,1,1,2,2,2,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,2185,206,U,3,1
2403943,14,1,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,221,,2,,,2,,,3,1,3,566,2185,206,U,3,1
2502493,3,1,2,2,2,1,1,1,2,2,1,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,1,800,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,1038,2246,220,U,1,4
2203045,2,1,1,2,2,1,1,2,2,2,2,6,POR QUE LOS NIÑOS NO LA USAN MUCHO,2,,,,,,,,,,,,,,1,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,400,,2,,,2,,,3,1,3,736,1994,193,U,1,4
2203045,3,1,1,2,2,1,1,2,2,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,500,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,736,1994,193,U,1,4
2203045,4,1,1,2,2,1,2,2,2,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,2,2,2,,,,1,850,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,736,1994,193,U,1,4
2203045,5,1,1,2,2,2,1,2,2,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,3,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,439,,,2,,,2,,,2,,,1,3,1,736,1994,193,U,1,4
2260063,17,1,1,2,2,1,1,2,2,1,2,,,2,,,,,,,,,,,,,,2,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,200,,2,,,2,,,3,1,3,610,1995,190,R,4,2
2260063,18,1,1,1,2,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,1,2,1,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,222,,1,100,,2,,,3,1,1,610,1995,190,R,4,2
2002269,12,1,1,2,2,2,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,1786,163,U,3,1
2002269,17,1,2,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,998,1786,163,U,3,1
2002269,18,1,2,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,4,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,998,1786,163,U,3,1
2002269,20,1,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,998,1786,163,U,3,1
2002372,4,1,1,1,1,2,1,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,2,,,,,1,,1,2,2,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,170,,2,,,3,3,1,1912,1787,173,U,3,1
2060038,16,1,1,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,2,,,2,,,3,1,3,433,1817,166,R,4,2
2060091,3,1,2,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,200,,2,,,2,,,3,1,3,4354,1819,165,R,4,1
2060091,1,1,2,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,4354,1819,165,R,4,1
2060091,14,1,2,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,1,3,4354,1819,165,R,4,1
2060964,5,1,1,2,2,1,1,2,2,2,1,,,1,1,2,2,1,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,400,,1,100,,1,200,,1,1,1,419,1824,166,R,4,2
2060964,6,1,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,419,1824,166,R,4,2
2060964,10,1,2,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,209,,2,,,2,,,3,1,3,419,1824,166,R,4,2
2060101,4,1,1,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,391,1820,166,R,4,2
2060101,20,1,1,2,2,1,1,2,2,2,1,,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,208,,2,,,2,,,3,1,3,391,1820,166,R,4,2
2060524,4,1,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,2,,,2,,,3,1,3,4345,1821,165,R,4,1
2002764,3,1,1,1,2,1,1,1,1,2,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,381,,,2,,,2,,,2,,,1,3,1,45,1800,175,U,3,4
2002764,4,1,2,1,2,2,1,2,2,1,2,,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,45,1800,175,U,3,4
2002764,1,1,2,1,2,1,1,1,1,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,350,,,2,,,2,,,2,,,1,3,1,45,1800,175,U,3,4
2002764,2,1,2,2,2,2,1,1,1,2,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,2,,,2,,,2,,,2,3,1,45,1800,175,U,3,4
2003492,11,1,1,2,2,1,1,2,1,2,1,,,2,,,,,,,,,,,,,,2,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,290,,2,,,2,,,3,2,3,2125,1815,164,U,3,2
2105152,15,2,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,1,2,1,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,250,,2,,,2,,,3,1,3,4366,1888,176,U,2,2
2105152,7,1,1,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4366,1888,176,U,2,2
2161722,11,1,1,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,6,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2653,1917,178,R,4,1
2161722,18,1,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,6,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2653,1917,178,R,4,1
2161722,19,1,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,6,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2653,1917,178,R,4,1
2161722,15,1,2,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2653,1917,178,R,4,1
2161722,17,1,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2653,1917,178,R,4,1
2161798,18,1,2,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,751,1918,179,R,4,2
2161798,19,1,2,2,2,1,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,2,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,1918,179,R,4,2
2161798,10,1,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,751,1918,179,R,4,2
2600388,1,1,1,2,2,1,1,1,2,2,2,1,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,9999,,2,3,3,2380,2306,226,U,1,3
2600388,2,1,1,2,2,1,1,2,2,2,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,450,,,2,,,,2,,,2,,,2,,,1,1,3,2380,2306,226,U,1,3
2600388,3,1,1,2,2,1,1,1,2,1,1,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,1,300,,2,,,2,,,2,1,1,2380,2306,226,U,1,3
2660346,2,1,1,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,642,2397,223,R,4,2
2660346,3,1,1,2,2,1,1,2,2,2,2,3,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,642,2397,223,R,4,2
2660346,4,1,2,1,2,2,1,2,2,2,2,1,,1,3,2,2,2,1,2,2,,1,2,2,2,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,230,,2,,,1,0,1,1,1,3,642,2397,223,R,4,2
2660346,5,1,2,1,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,2,,,2,,,3,1,3,642,2397,223,R,4,2
2660346,6,1,2,2,2,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,4,PORQUE SU ESPOSO NO LA DEJA QUE TENGA TV PORQUE LE QUITA EL TIEMPO,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,642,2397,223,R,4,2
2660346,7,1,2,2,2,1,1,2,2,2,1,,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,2,,,2,,,3,1,3,642,2397,223,R,4,2
2660346,8,1,1,1,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,135,,2,,,2,,,3,1,3,642,2397,223,R,4,2
2700522,3,1,1,1,1,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,286,2427,235,U,1,3
2700582,1,1,2,1,2,2,1,2,2,2,2,1,,1,1,2,2,2,1,2,2,,,,,,,,,1,1,2,1,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,205,,2,,,1,0,1,2,1,3,1617,2428,234,U,1,2
2460479,5,1,1,2,2,1,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,2,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,2197,208,R,4,2
2460479,9,1,1,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,1,2,1,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,1,180,,2,,,3,1,1,393,2197,208,R,4,2
2460479,10,1,1,1,2,2,2,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,1,2,1,2,2,,,1,2,1,1,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,1,230,,2,,,3,1,1,393,2197,208,R,4,2
2460479,6,1,1,2,2,1,1,2,1,2,2,,,2,,,,,,,,,,,,,,5,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,2,3,393,2197,208,R,4,2
2460479,7,1,2,2,2,1,1,2,2,1,2,,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,320,,2,,,2,,,3,2,3,393,2197,208,R,4,2
2460479,8,1,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,2,,,,,1,,1,2,2,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,210,,2,,,3,3,1,393,2197,208,R,4,2
2460479,13,1,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,393,2197,208,R,4,2
2460479,15,1,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,393,2197,208,R,4,2
2460479,12,1,2,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,393,2197,208,R,4,2
2460479,14,1,1,1,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,1,2,1,2,2,,,1,2,1,1,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,310,,1,345,,2,,,3,2,1,393,2197,208,R,4,2
2460479,11,1,2,1,2,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,200,,2,,,2,,,3,1,3,393,2197,208,R,4,2
2460479,16,1,1,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,6,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,393,2197,208,R,4,2
2460941,1,1,2,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,1,3,467,2201,208,R,4,2
2404141,7,1,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,209,,2,,,2,,,3,1,3,651,2190,206,U,3,1
2660395,8,1,2,2,2,1,1,1,1,2,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,500,,2,3,3,475,2398,223,R,4,2
2660395,7,1,1,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,1,3,475,2398,223,R,4,2
2660395,16,1,1,1,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,2,,,2,,,3,1,3,475,2398,223,R,4,2
2660034,18,1,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,518,2391,222,R,4,1
2660034,13,1,2,2,2,1,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,2391,222,R,4,1
2660034,12,1,1,2,2,1,1,2,2,1,1,,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,4,PORQUE LA MAYOR PARTE DE LA SEMANA ESTA EN OTRO DOMICILIO,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,518,2391,222,R,4,1
2660034,7,1,1,1,1,1,1,1,1,1,2,,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,310,,2,,,2,,,3,1,3,518,2391,222,R,4,1
2660034,6,1,1,1,1,1,1,1,2,2,1,,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,300,,2,,,2,,,3,1,3,518,2391,222,R,4,1
2660034,1,1,2,2,2,2,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,2391,222,R,4,1
2660034,2,1,1,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,206,,2,,,2,,,3,1,3,518,2391,222,R,4,1
2660034,3,1,2,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,518,2391,222,R,4,1
2660034,4,1,1,1,2,1,1,2,2,2,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,310,,2,,,1,350,,2,1,3,518,2391,222,R,4,1
2600388,4,1,1,1,2,1,1,1,2,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,500,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,1,8,2380,2306,226,U,1,3
2603849,2,1,2,1,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,219,,2,,,2,,,3,2,3,194,2361,224,U,1,1
2603849,1,1,1,1,2,2,1,2,2,2,1,,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,194,2361,224,U,1,1
2603849,4,1,1,2,2,1,1,1,1,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,429,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,2,1,194,2361,224,U,1,1
